Station_Name,Mode,Year,Month,Total_Boardings,Total_Alightings
Aircraft,Metro,2023,7,12760,13280
Aircraft,Metro,2023,8,17450,17550
Aircraft,Metro,2023,9,16680,16930
Aircraft,Metro,2023,10,17350,18070
Aircraft,Metro,2023,11,16060,17000
Aircraft,Metro,2023,12,15400,15530
Aircraft,Metro,2024,1,15530,17250
Aircraft,Metro,2024,2,18990,20370
Aircraft,Metro,2024,3,20310,21280
Aircraft,Metro,2024,4,18400,20120
Aircraft,Metro,2024,5,19410,20330
Aircraft,Metro,2024,6,16530,17720
Alamein,Metro,2023,7,5330,5140
Alamein,Metro,2023,8,6440,6200
Alamein,Metro,2023,9,4630,4260
Alamein,Metro,2023,10,5740,5050
Alamein,Metro,2023,11,4850,4350
Alamein,Metro,2023,12,4130,3570
Alamein,Metro,2024,1,3660,3620
Alamein,Metro,2024,2,5960,5670
Alamein,Metro,2024,3,6040,5760
Alamein,Metro,2024,4,5780,5080
Alamein,Metro,2024,5,6280,5620
Alamein,Metro,2024,6,4840,4650
Albion,Metro,2023,7,23440,22240
Albion,Metro,2023,8,35970,32270
Albion,Metro,2023,9,32510,29810
Albion,Metro,2023,10,34850,30910
Albion,Metro,2023,11,30610,28220
Albion,Metro,2023,12,29330,27930
Albion,Metro,2024,1,28720,28410
Albion,Metro,2024,2,35290,32790
Albion,Metro,2024,3,36690,34270
Albion,Metro,2024,4,32870,31370
Albion,Metro,2024,5,37880,35830
Albion,Metro,2024,6,31550,30100
Albury,VLine,2023,7,5930,5030
Albury,VLine,2023,8,4870,4350
Albury,VLine,2023,9,5200,4810
Albury,VLine,2023,10,5480,4890
Albury,VLine,2023,11,5720,4690
Albury,VLine,2023,12,6770,5860
Albury,VLine,2024,1,7310,6720
Albury,VLine,2024,2,5390,4760
Albury,VLine,2024,3,5570,4990
Albury,VLine,2024,4,7740,7000
Albury,VLine,2024,5,6310,5630
Albury,VLine,2024,6,6510,5940
Alphington,Metro,2023,7,17120,15780
Alphington,Metro,2023,8,19100,15690
Alphington,Metro,2023,9,15670,13810
Alphington,Metro,2023,10,18390,17040
Alphington,Metro,2023,11,17820,16640
Alphington,Metro,2023,12,15360,13150
Alphington,Metro,2024,1,13230,12110
Alphington,Metro,2024,2,18890,17960
Alphington,Metro,2024,3,18920,17830
Alphington,Metro,2024,4,17850,16110
Alphington,Metro,2024,5,19140,18020
Alphington,Metro,2024,6,16220,15090
Altona,Metro,2023,7,11830,13210
Altona,Metro,2023,8,17860,19780
Altona,Metro,2023,9,19000,22140
Altona,Metro,2023,10,18800,22720
Altona,Metro,2023,11,18140,20460
Altona,Metro,2023,12,18990,23240
Altona,Metro,2024,1,20830,26150
Altona,Metro,2024,2,22310,26230
Altona,Metro,2024,3,22900,26150
Altona,Metro,2024,4,19380,23210
Altona,Metro,2024,5,19250,21510
Altona,Metro,2024,6,17690,20940
Anstey,Metro,2023,7,23380,21750
Anstey,Metro,2023,8,25550,23640
Anstey,Metro,2023,9,25390,24200
Anstey,Metro,2023,10,25900,23880
Anstey,Metro,2023,11,27490,25670
Anstey,Metro,2023,12,26090,24760
Anstey,Metro,2024,1,26730,25790
Anstey,Metro,2024,2,29900,28280
Anstey,Metro,2024,3,30010,27660
Anstey,Metro,2024,4,27250,24010
Anstey,Metro,2024,5,29570,27800
Anstey,Metro,2024,6,26470,24740
Ararat,VLine,2023,7,3990,4140
Ararat,VLine,2023,8,3370,3410
Ararat,VLine,2023,9,2370,2580
Ararat,VLine,2023,10,4440,4910
Ararat,VLine,2023,11,4540,5140
Ararat,VLine,2023,12,5070,5720
Ararat,VLine,2024,1,4310,5090
Ararat,VLine,2024,2,3440,3980
Ararat,VLine,2024,3,5300,5950
Ararat,VLine,2024,4,5490,5920
Ararat,VLine,2024,5,4920,5280
Ararat,VLine,2024,6,3510,3800
Ardeer,VLine,2023,7,7490,6520
Ardeer,VLine,2023,8,3220,3320
Ardeer,VLine,2023,9,5810,5730
Ardeer,VLine,2023,10,6530,6300
Ardeer,VLine,2023,11,7000,6750
Ardeer,VLine,2023,12,5420,4850
Ardeer,VLine,2024,1,4850,4930
Ardeer,VLine,2024,2,5980,6200
Ardeer,VLine,2024,3,6560,6160
Ardeer,VLine,2024,4,6150,5880
Ardeer,VLine,2024,5,7270,7550
Ardeer,VLine,2024,6,6160,5920
Armadale,Metro,2023,7,5200,5110
Armadale,Metro,2023,8,31090,29330
Armadale,Metro,2023,9,28920,27640
Armadale,Metro,2023,10,31780,31150
Armadale,Metro,2023,11,30680,29660
Armadale,Metro,2023,12,27750,27190
Armadale,Metro,2024,1,27780,28710
Armadale,Metro,2024,2,35120,36050
Armadale,Metro,2024,3,37360,36190
Armadale,Metro,2024,4,35350,33680
Armadale,Metro,2024,5,38750,37600
Armadale,Metro,2024,6,31850,31690
Ascot Vale,Metro,2023,7,37250,34010
Ascot Vale,Metro,2023,8,38940,37210
Ascot Vale,Metro,2023,9,32520,31490
Ascot Vale,Metro,2023,10,35120,32620
Ascot Vale,Metro,2023,11,34980,34610
Ascot Vale,Metro,2023,12,32190,30920
Ascot Vale,Metro,2024,1,27640,26940
Ascot Vale,Metro,2024,2,39070,37430
Ascot Vale,Metro,2024,3,39620,36820
Ascot Vale,Metro,2024,4,37020,35490
Ascot Vale,Metro,2024,5,42120,40840
Ascot Vale,Metro,2024,6,33640,32240
Ashburton,Metro,2023,7,13210,12960
Ashburton,Metro,2023,8,16030,15370
Ashburton,Metro,2023,9,12690,11230
Ashburton,Metro,2023,10,14620,13310
Ashburton,Metro,2023,11,13520,12370
Ashburton,Metro,2023,12,11240,10740
Ashburton,Metro,2024,1,10380,10560
Ashburton,Metro,2024,2,14780,13920
Ashburton,Metro,2024,3,15450,14210
Ashburton,Metro,2024,4,14340,12840
Ashburton,Metro,2024,5,14780,14070
Ashburton,Metro,2024,6,12960,12180
Aspendale,Metro,2023,7,1350,2640
Aspendale,Metro,2023,8,10040,9120
Aspendale,Metro,2023,9,8450,8160
Aspendale,Metro,2023,10,6570,6010
Aspendale,Metro,2023,11,6990,7150
Aspendale,Metro,2023,12,7330,6770
Aspendale,Metro,2024,1,7220,7300
Aspendale,Metro,2024,2,10180,10520
Aspendale,Metro,2024,3,11940,11460
Aspendale,Metro,2024,4,9610,8820
Aspendale,Metro,2024,5,11290,11000
Aspendale,Metro,2024,6,8090,7780
Auburn,Metro,2023,7,48390,46520
Auburn,Metro,2023,8,52910,50440
Auburn,Metro,2023,9,43690,40650
Auburn,Metro,2023,10,45670,41710
Auburn,Metro,2023,11,49040,45340
Auburn,Metro,2023,12,44100,43250
Auburn,Metro,2024,1,40030,38730
Auburn,Metro,2024,2,50800,50080
Auburn,Metro,2024,3,55670,54590
Auburn,Metro,2024,4,44610,41450
Auburn,Metro,2024,5,52560,50080
Auburn,Metro,2024,6,47520,47840
Avenel,VLine,2023,7,20,0
Avenel,VLine,2023,8,30,50
Avenel,VLine,2023,9,120,60
Avenel,VLine,2023,10,10,20
Avenel,VLine,2023,11,50,70
Avenel,VLine,2023,12,0,10
Avenel,VLine,2024,1,40,50
Avenel,VLine,2024,2,10,20
Avenel,VLine,2024,3,10,40
Avenel,VLine,2024,4,30,280
Avenel,VLine,2024,5,80,20
Avenel,VLine,2024,6,40,50
Bacchus Marsh,VLine,2023,7,23060,23590
Bacchus Marsh,VLine,2023,8,21650,21720
Bacchus Marsh,VLine,2023,9,42590,35280
Bacchus Marsh,VLine,2023,10,26380,26480
Bacchus Marsh,VLine,2023,11,25870,26210
Bacchus Marsh,VLine,2023,12,23140,23170
Bacchus Marsh,VLine,2024,1,21300,21920
Bacchus Marsh,VLine,2024,2,27480,27740
Bacchus Marsh,VLine,2024,3,29430,28680
Bacchus Marsh,VLine,2024,4,29150,28510
Bacchus Marsh,VLine,2024,5,33430,33340
Bacchus Marsh,VLine,2024,6,19090,18780
Bairnsdale,VLine,2023,7,1010,980
Bairnsdale,VLine,2023,8,2910,2620
Bairnsdale,VLine,2023,9,3900,3810
Bairnsdale,VLine,2023,10,5370,5410
Bairnsdale,VLine,2023,11,4200,4350
Bairnsdale,VLine,2023,12,4630,4830
Bairnsdale,VLine,2024,1,7230,6380
Bairnsdale,VLine,2024,2,4970,4820
Bairnsdale,VLine,2024,3,5780,5830
Bairnsdale,VLine,2024,4,6630,6320
Bairnsdale,VLine,2024,5,620,520
Bairnsdale,VLine,2024,6,3060,2730
Balaclava,Metro,2023,7,68890,74700
Balaclava,Metro,2023,8,63600,66520
Balaclava,Metro,2023,9,47280,47950
Balaclava,Metro,2023,10,61660,63400
Balaclava,Metro,2023,11,59260,62880
Balaclava,Metro,2023,12,60140,66120
Balaclava,Metro,2024,1,61060,64890
Balaclava,Metro,2024,2,69840,74750
Balaclava,Metro,2024,3,64420,68780
Balaclava,Metro,2024,4,65820,68610
Balaclava,Metro,2024,5,77370,77250
Balaclava,Metro,2024,6,58140,61970
Ballan,VLine,2023,7,5790,6110
Ballan,VLine,2023,8,5240,5640
Ballan,VLine,2023,9,3270,3340
Ballan,VLine,2023,10,6520,6550
Ballan,VLine,2023,11,6320,6730
Ballan,VLine,2023,12,6330,6730
Ballan,VLine,2024,1,5750,6640
Ballan,VLine,2024,2,6140,6590
Ballan,VLine,2024,3,7010,7540
Ballan,VLine,2024,4,7260,7570
Ballan,VLine,2024,5,7980,8130
Ballan,VLine,2024,6,4530,4830
Ballarat,VLine,2023,7,47560,43690
Ballarat,VLine,2023,8,38540,33880
Ballarat,VLine,2023,9,26060,24950
Ballarat,VLine,2023,10,49550,45780
Ballarat,VLine,2023,11,48340,43500
Ballarat,VLine,2023,12,50470,47610
Ballarat,VLine,2024,1,45990,42930
Ballarat,VLine,2024,2,47910,44950
Ballarat,VLine,2024,3,57080,53230
Ballarat,VLine,2024,4,55900,52080
Ballarat,VLine,2024,5,59330,54070
Ballarat,VLine,2024,6,37810,32720
Batman,Metro,2023,7,14910,15370
Batman,Metro,2023,8,16540,16660
Batman,Metro,2023,9,15490,16490
Batman,Metro,2023,10,15950,16800
Batman,Metro,2023,11,15850,17230
Batman,Metro,2023,12,14960,16260
Batman,Metro,2024,1,16220,17350
Batman,Metro,2024,2,17600,18640
Batman,Metro,2024,3,18490,19400
Batman,Metro,2024,4,17300,17660
Batman,Metro,2024,5,19680,20560
Batman,Metro,2024,6,17180,18160
Baxter,Metro,2023,7,0,0
Baxter,Metro,2023,8,10,30
Baxter,Metro,2023,9,20,0
Baxter,Metro,2023,10,10,10
Baxter,Metro,2023,11,10,20
Baxter,Metro,2023,12,10,30
Baxter,Metro,2024,1,20,20
Baxter,Metro,2024,2,0,20
Baxter,Metro,2024,3,10,20
Baxter,Metro,2024,4,20,30
Baxter,Metro,2024,5,0,20
Baxter,Metro,2024,6,0,20
Bayswater,Metro,2023,7,31590,27130
Bayswater,Metro,2023,8,29140,24950
Bayswater,Metro,2023,9,30250,24650
Bayswater,Metro,2023,10,33060,27380
Bayswater,Metro,2023,11,32850,25910
Bayswater,Metro,2023,12,29840,23100
Bayswater,Metro,2024,1,27540,21880
Bayswater,Metro,2024,2,23020,17190
Bayswater,Metro,2024,3,16270,13770
Bayswater,Metro,2024,4,32390,25310
Bayswater,Metro,2024,5,36760,31320
Bayswater,Metro,2024,6,27770,22900
Beaconsfield,Metro,2023,7,14450,14300
Beaconsfield,Metro,2023,8,16690,17470
Beaconsfield,Metro,2023,9,14230,14670
Beaconsfield,Metro,2023,10,15080,16300
Beaconsfield,Metro,2023,11,10070,10460
Beaconsfield,Metro,2023,12,5810,5910
Beaconsfield,Metro,2024,1,9290,9290
Beaconsfield,Metro,2024,2,13490,13610
Beaconsfield,Metro,2024,3,16000,16330
Beaconsfield,Metro,2024,4,14650,14470
Beaconsfield,Metro,2024,5,9140,8900
Beaconsfield,Metro,2024,6,10540,10910
Beaufort,VLine,2023,7,420,590
Beaufort,VLine,2023,8,470,590
Beaufort,VLine,2023,9,310,350
Beaufort,VLine,2023,10,600,580
Beaufort,VLine,2023,11,620,670
Beaufort,VLine,2023,12,500,480
Beaufort,VLine,2024,1,420,540
Beaufort,VLine,2024,2,370,470
Beaufort,VLine,2024,3,530,510
Beaufort,VLine,2024,4,490,630
Beaufort,VLine,2024,5,480,660
Beaufort,VLine,2024,6,390,320
Belgrave,Metro,2023,7,18900,22590
Belgrave,Metro,2023,8,16080,18300
Belgrave,Metro,2023,9,17990,20580
Belgrave,Metro,2023,10,19660,22040
Belgrave,Metro,2023,11,19840,21380
Belgrave,Metro,2023,12,19550,22670
Belgrave,Metro,2024,1,19270,22390
Belgrave,Metro,2024,2,6470,8000
Belgrave,Metro,2024,3,8060,9090
Belgrave,Metro,2024,4,20950,24090
Belgrave,Metro,2024,5,24140,27300
Belgrave,Metro,2024,6,17250,20010
Bell,Metro,2023,7,26350,24830
Bell,Metro,2023,8,29170,26340
Bell,Metro,2023,9,27710,26610
Bell,Metro,2023,10,29600,29910
Bell,Metro,2023,11,29630,31030
Bell,Metro,2023,12,25170,26450
Bell,Metro,2024,1,24040,22720
Bell,Metro,2024,2,31770,32400
Bell,Metro,2024,3,33170,33830
Bell,Metro,2024,4,30390,29980
Bell,Metro,2024,5,31420,31180
Bell,Metro,2024,6,28770,29370
Benalla,VLine,2023,7,2120,2630
Benalla,VLine,2023,8,2120,2530
Benalla,VLine,2023,9,2240,2770
Benalla,VLine,2023,10,2090,2730
Benalla,VLine,2023,11,2260,2850
Benalla,VLine,2023,12,2230,3090
Benalla,VLine,2024,1,2730,2990
Benalla,VLine,2024,2,2070,2490
Benalla,VLine,2024,3,1890,3140
Benalla,VLine,2024,4,2390,3110
Benalla,VLine,2024,5,2410,3050
Benalla,VLine,2024,6,2280,2630
Bendigo,VLine,2023,7,36470,31570
Bendigo,VLine,2023,8,29720,26280
Bendigo,VLine,2023,9,37660,32540
Bendigo,VLine,2023,10,36650,30750
Bendigo,VLine,2023,11,35330,28950
Bendigo,VLine,2023,12,35930,30500
Bendigo,VLine,2024,1,36400,31490
Bendigo,VLine,2024,2,22680,19040
Bendigo,VLine,2024,3,38320,34110
Bendigo,VLine,2024,4,43640,36010
Bendigo,VLine,2024,5,44730,37210
Bendigo,VLine,2024,6,41470,34250
Bentleigh,Metro,2023,7,740,730
Bentleigh,Metro,2023,8,39830,35960
Bentleigh,Metro,2023,9,39120,34640
Bentleigh,Metro,2023,10,40760,37070
Bentleigh,Metro,2023,11,39630,34730
Bentleigh,Metro,2023,12,37560,30050
Bentleigh,Metro,2024,1,38200,32570
Bentleigh,Metro,2024,2,45320,39800
Bentleigh,Metro,2024,3,47300,43510
Bentleigh,Metro,2024,4,44940,41020
Bentleigh,Metro,2024,5,50060,45360
Bentleigh,Metro,2024,6,39280,34410
Berwick,Metro,2023,7,65900,70480
Berwick,Metro,2023,8,84320,88550
Berwick,Metro,2023,9,75060,78770
Berwick,Metro,2023,10,79450,84060
Berwick,Metro,2023,11,56290,58470
Berwick,Metro,2023,12,39780,43060
Berwick,Metro,2024,1,65340,69160
Berwick,Metro,2024,2,92970,99100
Berwick,Metro,2024,3,98300,106770
Berwick,Metro,2024,4,85060,90110
Berwick,Metro,2024,5,96360,104040
Berwick,Metro,2024,6,68490,72750
Berwick,VLine,2023,7,180,320
Berwick,VLine,2023,8,150,220
Berwick,VLine,2023,9,120,120
Berwick,VLine,2023,10,260,290
Berwick,VLine,2023,11,130,190
Berwick,VLine,2023,12,100,80
Berwick,VLine,2024,1,180,170
Berwick,VLine,2024,2,250,370
Berwick,VLine,2024,3,250,370
Berwick,VLine,2024,4,230,310
Berwick,VLine,2024,5,50,70
Berwick,VLine,2024,6,130,130
Birregurra,VLine,2023,7,170,130
Birregurra,VLine,2023,8,120,40
Birregurra,VLine,2023,9,60,50
Birregurra,VLine,2023,10,80,80
Birregurra,VLine,2023,11,70,190
Birregurra,VLine,2023,12,130,130
Birregurra,VLine,2024,1,160,230
Birregurra,VLine,2024,2,100,40
Birregurra,VLine,2024,3,170,130
Birregurra,VLine,2024,4,180,250
Birregurra,VLine,2024,5,70,130
Birregurra,VLine,2024,6,90,20
Bittern,Metro,2023,7,0,0
Bittern,Metro,2023,8,160,80
Bittern,Metro,2023,9,300,120
Bittern,Metro,2023,10,160,70
Bittern,Metro,2023,11,340,120
Bittern,Metro,2023,12,360,180
Bittern,Metro,2024,1,500,350
Bittern,Metro,2024,2,200,140
Bittern,Metro,2024,3,260,120
Bittern,Metro,2024,4,410,240
Bittern,Metro,2024,5,250,80
Bittern,Metro,2024,6,150,90
Blackburn,Metro,2023,7,89280,98450
Blackburn,Metro,2023,8,137290,146310
Blackburn,Metro,2023,9,89160,98760
Blackburn,Metro,2023,10,88740,98640
Blackburn,Metro,2023,11,88890,100080
Blackburn,Metro,2023,12,79470,87980
Blackburn,Metro,2024,1,84370,93230
Blackburn,Metro,2024,2,107490,120150
Blackburn,Metro,2024,3,144780,154430
Blackburn,Metro,2024,4,90830,100980
Blackburn,Metro,2024,5,102480,116150
Blackburn,Metro,2024,6,110650,118580
Bonbeach,Metro,2023,7,1420,1480
Bonbeach,Metro,2023,8,7140,6410
Bonbeach,Metro,2023,9,6530,5700
Bonbeach,Metro,2023,10,5040,3990
Bonbeach,Metro,2023,11,5020,4500
Bonbeach,Metro,2023,12,5580,4350
Bonbeach,Metro,2024,1,5660,5350
Bonbeach,Metro,2024,2,7890,7780
Bonbeach,Metro,2024,3,9300,7940
Bonbeach,Metro,2024,4,7470,6700
Bonbeach,Metro,2024,5,10820,9930
Bonbeach,Metro,2024,6,7390,6230
Boronia,Metro,2023,7,34570,39000
Boronia,Metro,2023,8,31870,34960
Boronia,Metro,2023,9,32180,35240
Boronia,Metro,2023,10,36410,40510
Boronia,Metro,2023,11,35500,38130
Boronia,Metro,2023,12,32360,36570
Boronia,Metro,2024,1,29200,33010
Boronia,Metro,2024,2,6920,9150
Boronia,Metro,2024,3,8850,10780
Boronia,Metro,2024,4,32100,35900
Boronia,Metro,2024,5,38130,42810
Boronia,Metro,2024,6,27450,31630
Box Hill,Metro,2023,7,208710,203660
Box Hill,Metro,2023,8,234520,231750
Box Hill,Metro,2023,9,195050,188140
Box Hill,Metro,2023,10,213460,201770
Box Hill,Metro,2023,11,204030,197200
Box Hill,Metro,2023,12,186280,176530
Box Hill,Metro,2024,1,184970,177830
Box Hill,Metro,2024,2,219310,211170
Box Hill,Metro,2024,3,243530,237580
Box Hill,Metro,2024,4,217250,206530
Box Hill,Metro,2024,5,235610,233620
Box Hill,Metro,2024,6,213080,209950
Brighton Beach,Metro,2023,7,69970,70610
Brighton Beach,Metro,2023,8,26620,27530
Brighton Beach,Metro,2023,9,24380,26750
Brighton Beach,Metro,2023,10,24720,25450
Brighton Beach,Metro,2023,11,24930,26350
Brighton Beach,Metro,2023,12,27950,31740
Brighton Beach,Metro,2024,1,29180,35270
Brighton Beach,Metro,2024,2,30280,33340
Brighton Beach,Metro,2024,3,30400,32850
Brighton Beach,Metro,2024,4,27210,28830
Brighton Beach,Metro,2024,5,30300,31320
Brighton Beach,Metro,2024,6,23580,23330
Broadford,VLine,2023,7,3630,3110
Broadford,VLine,2023,8,3420,2920
Broadford,VLine,2023,9,3140,2860
Broadford,VLine,2023,10,3550,3620
Broadford,VLine,2023,11,730,710
Broadford,VLine,2023,12,2570,2330
Broadford,VLine,2024,1,2120,2160
Broadford,VLine,2024,2,3210,3150
Broadford,VLine,2024,3,1720,1530
Broadford,VLine,2024,4,3140,2870
Broadford,VLine,2024,5,4210,3750
Broadford,VLine,2024,6,3560,3040
Broadmeadows,Metro,2023,7,66120,77660
Broadmeadows,Metro,2023,8,74590,87000
Broadmeadows,Metro,2023,9,64550,74320
Broadmeadows,Metro,2023,10,72390,84460
Broadmeadows,Metro,2023,11,70010,81180
Broadmeadows,Metro,2023,12,64430,76480
Broadmeadows,Metro,2024,1,57050,67560
Broadmeadows,Metro,2024,2,70670,82000
Broadmeadows,Metro,2024,3,69720,79870
Broadmeadows,Metro,2024,4,67310,78020
Broadmeadows,Metro,2024,5,75240,86110
Broadmeadows,Metro,2024,6,61530,70980
Broadmeadows,VLine,2023,7,4340,6670
Broadmeadows,VLine,2023,8,4090,5600
Broadmeadows,VLine,2023,9,4030,5600
Broadmeadows,VLine,2023,10,4080,6800
Broadmeadows,VLine,2023,11,890,1630
Broadmeadows,VLine,2023,12,3720,6070
Broadmeadows,VLine,2024,1,3340,5580
Broadmeadows,VLine,2024,2,3810,5820
Broadmeadows,VLine,2024,3,1830,3370
Broadmeadows,VLine,2024,4,3740,6980
Broadmeadows,VLine,2024,5,4490,7500
Broadmeadows,VLine,2024,6,3770,6530
Brunswick,Metro,2023,7,20180,25920
Brunswick,Metro,2023,8,23520,28890
Brunswick,Metro,2023,9,22200,29350
Brunswick,Metro,2023,10,23650,30300
Brunswick,Metro,2023,11,26280,32060
Brunswick,Metro,2023,12,21690,29240
Brunswick,Metro,2024,1,21970,29740
Brunswick,Metro,2024,2,28410,35740
Brunswick,Metro,2024,3,28760,36980
Brunswick,Metro,2024,4,24380,30970
Brunswick,Metro,2024,5,29640,37220
Brunswick,Metro,2024,6,26230,33830
Bunyip,VLine,2023,7,610,370
Bunyip,VLine,2023,8,460,340
Bunyip,VLine,2023,9,730,410
Bunyip,VLine,2023,10,690,470
Bunyip,VLine,2023,11,420,360
Bunyip,VLine,2023,12,410,150
Bunyip,VLine,2024,1,820,420
Bunyip,VLine,2024,2,760,600
Bunyip,VLine,2024,3,990,770
Bunyip,VLine,2024,4,920,650
Bunyip,VLine,2024,5,120,90
Bunyip,VLine,2024,6,340,220
Burnley,Metro,2023,7,120370,124510
Burnley,Metro,2023,8,93570,98470
Burnley,Metro,2023,9,96910,100870
Burnley,Metro,2023,10,89470,100270
Burnley,Metro,2023,11,80380,88530
Burnley,Metro,2023,12,66740,74690
Burnley,Metro,2024,1,56500,62070
Burnley,Metro,2024,2,87280,97210
Burnley,Metro,2024,3,91000,96360
Burnley,Metro,2024,4,90000,100420
Burnley,Metro,2024,5,102130,107570
Burnley,Metro,2024,6,77360,85230
Burwood,Metro,2023,7,14580,12580
Burwood,Metro,2023,8,16760,14190
Burwood,Metro,2023,9,13600,11160
Burwood,Metro,2023,10,15180,12320
Burwood,Metro,2023,11,14410,11850
Burwood,Metro,2023,12,11480,9380
Burwood,Metro,2024,1,10880,9350
Burwood,Metro,2024,2,16330,13450
Burwood,Metro,2024,3,17070,14530
Burwood,Metro,2024,4,15380,12230
Burwood,Metro,2024,5,17630,14820
Burwood,Metro,2024,6,13900,11740
Camberwell,Metro,2023,7,129900,148790
Camberwell,Metro,2023,8,142250,161960
Camberwell,Metro,2023,9,125560,143130
Camberwell,Metro,2023,10,131890,155300
Camberwell,Metro,2023,11,125850,142000
Camberwell,Metro,2023,12,120150,132730
Camberwell,Metro,2024,1,112080,125210
Camberwell,Metro,2024,2,132730,147610
Camberwell,Metro,2024,3,142700,157390
Camberwell,Metro,2024,4,137350,152640
Camberwell,Metro,2024,5,140380,159260
Camberwell,Metro,2024,6,125340,137730
Camperdown,VLine,2023,7,1300,1170
Camperdown,VLine,2023,8,970,970
Camperdown,VLine,2023,9,1020,770
Camperdown,VLine,2023,10,1100,1100
Camperdown,VLine,2023,11,860,830
Camperdown,VLine,2023,12,1300,1330
Camperdown,VLine,2024,1,1520,1530
Camperdown,VLine,2024,2,740,660
Camperdown,VLine,2024,3,1350,1550
Camperdown,VLine,2024,4,1170,1060
Camperdown,VLine,2024,5,980,900
Camperdown,VLine,2024,6,500,680
Canterbury,Metro,2023,7,16940,14850
Canterbury,Metro,2023,8,19270,16420
Canterbury,Metro,2023,9,14740,12760
Canterbury,Metro,2023,10,16210,13860
Canterbury,Metro,2023,11,16910,14230
Canterbury,Metro,2023,12,14550,13410
Canterbury,Metro,2024,1,13320,10900
Canterbury,Metro,2024,2,18530,16460
Canterbury,Metro,2024,3,19930,17300
Canterbury,Metro,2024,4,16580,14120
Canterbury,Metro,2024,5,19510,17300
Canterbury,Metro,2024,6,16580,14340
Cardinia Road,Metro,2023,7,27790,29420
Cardinia Road,Metro,2023,8,32480,33830
Cardinia Road,Metro,2023,9,31230,33130
Cardinia Road,Metro,2023,10,30710,33080
Cardinia Road,Metro,2023,11,22320,24580
Cardinia Road,Metro,2023,12,15980,18320
Cardinia Road,Metro,2024,1,24360,26760
Cardinia Road,Metro,2024,2,31800,34380
Cardinia Road,Metro,2024,3,34700,37570
Cardinia Road,Metro,2024,4,33160,35860
Cardinia Road,Metro,2024,5,20460,21570
Cardinia Road,Metro,2024,6,25830,27060
Carnegie,Metro,2023,7,71360,73980
Carnegie,Metro,2023,8,92350,96180
Carnegie,Metro,2023,9,81670,84270
Carnegie,Metro,2023,10,86010,90850
Carnegie,Metro,2023,11,72210,74930
Carnegie,Metro,2023,12,73060,77530
Carnegie,Metro,2024,1,75780,82510
Carnegie,Metro,2024,2,79270,82810
Carnegie,Metro,2024,3,90300,93390
Carnegie,Metro,2024,4,83550,86430
Carnegie,Metro,2024,5,81350,82630
Carnegie,Metro,2024,6,74680,78460
Caroline Springs,VLine,2023,7,24990,27330
Caroline Springs,VLine,2023,8,33940,43180
Caroline Springs,VLine,2023,9,19290,22350
Caroline Springs,VLine,2023,10,20380,24710
Caroline Springs,VLine,2023,11,20160,24940
Caroline Springs,VLine,2023,12,16180,17970
Caroline Springs,VLine,2024,1,15770,18800
Caroline Springs,VLine,2024,2,19820,24320
Caroline Springs,VLine,2024,3,22400,25880
Caroline Springs,VLine,2024,4,21500,25830
Caroline Springs,VLine,2024,5,26250,30920
Caroline Springs,VLine,2024,6,19410,24510
Carrum,Metro,2023,7,5950,5630
Carrum,Metro,2023,8,22460,20810
Carrum,Metro,2023,9,22050,21020
Carrum,Metro,2023,10,15430,14810
Carrum,Metro,2023,11,17470,16680
Carrum,Metro,2023,12,18840,16830
Carrum,Metro,2024,1,20040,20410
Carrum,Metro,2024,2,22570,22070
Carrum,Metro,2024,3,26000,24810
Carrum,Metro,2024,4,22580,21460
Carrum,Metro,2024,5,51330,52020
Carrum,Metro,2024,6,19340,17880
Castlemaine,VLine,2023,7,16490,17590
Castlemaine,VLine,2023,8,13980,16310
Castlemaine,VLine,2023,9,17310,18590
Castlemaine,VLine,2023,10,17300,19590
Castlemaine,VLine,2023,11,17030,19430
Castlemaine,VLine,2023,12,16710,18760
Castlemaine,VLine,2024,1,16810,18910
Castlemaine,VLine,2024,2,10930,13190
Castlemaine,VLine,2024,3,16830,18560
Castlemaine,VLine,2024,4,18430,21000
Castlemaine,VLine,2024,5,20430,23440
Castlemaine,VLine,2024,6,18290,20870
Caulfield,Metro,2023,7,163810,166100
Caulfield,Metro,2023,8,320690,333770
Caulfield,Metro,2023,9,274820,287360
Caulfield,Metro,2023,10,340660,349740
Caulfield,Metro,2023,11,245110,244900
Caulfield,Metro,2023,12,203930,203590
Caulfield,Metro,2024,1,211080,216310
Caulfield,Metro,2024,2,312780,321340
Caulfield,Metro,2024,3,361110,376550
Caulfield,Metro,2024,4,336550,340300
Caulfield,Metro,2024,5,362790,368060
Caulfield,Metro,2024,6,245060,246810
Caulfield,VLine,2023,7,660,540
Caulfield,VLine,2023,8,1080,930
Caulfield,VLine,2023,9,1250,1460
Caulfield,VLine,2023,10,1300,1530
Caulfield,VLine,2023,11,1150,1190
Caulfield,VLine,2023,12,1190,1040
Caulfield,VLine,2024,1,1490,1810
Caulfield,VLine,2024,2,1430,1570
Caulfield,VLine,2024,3,1820,1750
Caulfield,VLine,2024,4,1820,2010
Caulfield,VLine,2024,5,200,250
Caulfield,VLine,2024,6,580,640
Chatham,Metro,2023,7,10020,8670
Chatham,Metro,2023,8,12130,9690
Chatham,Metro,2023,9,9820,7890
Chatham,Metro,2023,10,10820,8680
Chatham,Metro,2023,11,10430,8600
